"","time","lst","best_bid","best_ask","best_bid_size","best_ask_size","total_bid_depth","total_ask_depth","volume"
"104",2017-11-07 23:44:15,812400,812201,812400,1.17,0.66179667,12005.10938358,9006.11363766,248737.3655836
"105",2017-11-07 23:44:16,812500,812201,812500,1.17,2.78179741,12004.82938236,8995.45363815,248737.18566658
"106",2017-11-07 23:44:17,812500,812263,812500,0.03,1.68078904,12011.67938407,9005.85263077,248738.44067035
"107",2017-11-07 23:44:19,812600,812600,812637,0.53,0.03478904,12016.48742285,9004.01763085,248735.35227182
"108",2017-11-07 23:44:20,812662,812600,812662,1.53,0.65298904,12016.31298612,9000.72583011,248736.94407182
"109",2017-11-07 23:44:21,812600,812600,812699,2.51810531,0.95299003,11998.69677154,8991.44583036,248739.72713768
"110",2017-11-07 23:44:22,812897,812600,812897,2.64454531,0.60215446,12000.51321106,8990.43772564,248747.97569768
"111",2017-11-07 23:44:23,812850,812678,812850,0.03,0.44,11995.41513736,8998.28767331,248748.40969768
"112",2017-11-07 23:44:28,812898,812605,812898,0.005,0.76385446,12005.91293761,9000.19737257,248737.38962451
"113",2017-11-07 23:44:32,812662,812663,812800,7,0.30039379,12012.57953597,9004.72086784,248721.12272644
"114",2017-11-07 23:44:33,812662,812662,812800,23.735,0.30039379,12000.5795933,9006.13866784,248730.61022706
"115",2017-11-07 23:44:34,812898,812662,812898,3.735,0.03424825,11979.57739427,9010.6586666,248747.51343023
"116",2017-11-07 23:44:35,812800,812663,812898,0.015,0.03424825,11988.89039406,9011.78866685,248713.60942881
"117",2017-11-07 23:44:36,812925,812662,812799,3.735,1.9849,11976.8763942,9010.28356685,248711.38272881
"118",2017-11-07 23:44:37,812602,812578,812602,7.60567987,1.62180143,11973.0313942,9003.66786828,248714.03822642
"119",2017-11-07 23:44:38,812578,812400,812662,0.02,0.7,11965.42571433,9009.09786902,248717.89962311
"120",2017-11-07 23:44:41,812662,812361,812661,4.60565556,0.32,11967.60538942,9037.27606952,248696.02927262
"121",2017-11-07 23:44:44,812361,812400,812603,0.52,7,11980.29358857,9024.62087629,248689.51037262
"122",2017-11-07 23:44:45,812400,812400,812505,0.47,0.01,11979.34358759,9034.47617703,248677.46037262
"123",2017-11-07 23:44:46,812400,812500,812505,0.7,0.01,11982.45458826,9028.59817703,248669.05606225
"124",2017-11-07 23:44:47,812400,812500,812505,0.7,0.01,11976.55458875,9020.83997772,248661.99201131
"125",2017-11-07 23:44:48,812505,812500,812561,1.18,0.002,11973.73458875,9020.1365664,248645.46405775
"126",2017-11-07 23:44:49,812500,812400,812602,0.47,0.08380143,11972.36126914,9029.47145413,248645.73425775
"127",2017-11-07 23:44:50,812300,812200,812300,2,1.130466,11970.18093478,9037.42900652,248651.20379175
"128",2017-11-07 23:44:51,812200,812200,812300,1.87,1.130466,11970.95093503,9041.91720608,248647.55279175
"129",2017-11-07 23:44:52,812300,812200,812300,0.87,0.630466,11995.65093405,9036.84500336,248649.05279175
"130",2017-11-07 23:44:53,812300,812200,812300,1.37,0.630466,11998.08463406,9035.31500632,248649.18779175
"131",2017-11-07 23:44:54,812300,812200,812299,1.37,0.18819857,12000.43273406,9042.52230489,248650.18779175
"132",2017-11-07 23:44:57,812200,812200,812297,0.86194531,0.32,11974.33951561,9062.54050159,248624.61216314
"133",2017-11-07 23:44:58,812201,812201,812296,9.38000049,7,11986.69831585,9071.34940308,248621.37011314
"134",2017-11-07 23:45:00,812296,812273,812296,0.01,4.99499902,12056.28821512,9088.17670303,248596.09025403
"135",2017-11-07 23:45:03,812300,812043,812300,0.0411617,0.46779879,11889.98801512,9147.20083556,248596.86794003
"136",2017-11-07 23:45:04,812300,812044,812300,7,0.46779879,11890.21501561,9147.28077307,248586.47657003
"137",2017-11-07 23:45:06,812300,812196,812200,0.01,6.5323,11882.41401683,9138.21444225,248583.18543522
"138",2017-11-07 23:45:07,812300,812196,812200,0.01,6.5323,11882.91401683,9138.21444225,248572.78535522
"139",2017-11-07 23:45:08,812200,812197,812400,7,0.00120877,11855.9121161,9131.22134954,248571.82590922
"140",2017-11-07 23:45:09,812197,812198,812400,0.5,0.00120877,11849.75401585,9133.03535201,248578.81490922
"141",2017-11-07 23:45:10,812045,812043,812045,0.0411617,0.21438,11861.16961731,9123.38133201,248548.99772922
"142",2017-11-07 23:45:11,811788,811788,812000,11.76916389,0.0611,11852.69701731,9124.17245151,248552.80272922
"143",2017-11-07 23:45:14,810742,811788,812043,0.60000024,1.0767,11819.64591829,9116.96668876,248565.03284922
"144",2017-11-07 23:45:15,811000,811501,811650,0.7732,0.02,11819.48831829,9454.2843214,248564.88691683
"145",2017-11-07 23:45:20,811788,811001,812000,3.00000122,9.27,11835.27464422,9463.30139937,248577.95651705
"146",2017-11-07 23:45:21,812000,811001,811788,3.00000122,0.4225,11838.37464422,9457.27390011,248577.20651705
"147",2017-11-07 23:45:22,810900,811003,811700,0.3,10,11837.48844446,9472.55140011,248592.42691705
"148",2017-11-07 23:45:23,810900,811003,811672,0.3,0.502,11859.85844593,9474.03450011,248592.42691705
"149",2017-11-07 23:45:24,811672,811004,811672,0.4,0.412,11855.62644421,9474.96446039,248580.39287704
"150",2017-11-07 23:45:25,811004,811200,811700,0.02,9.212,11858.61662433,9498.5331594,248600.80287804
"151",2017-11-07 23:45:26,811600,811237,811592,0.502,0.98,11861.04512433,9498.1645594,248601.82287804
"152",2017-11-07 23:45:27,810743,811238,811592,0.19,0.98,11861.22512629,9505.17956014,248610.4701418
